Date,Open,High,Low,Close,Adj Close,Volume
2018-11-07,583.000000,583.599976,580.000000,582.299988,573.302246,298414
2018-11-09,587.700012,604.799988,583.099976,597.450012,588.218140,6848765
2018-11-12,600.400024,601.000000,587.000000,589.500000,580.391052,4284490
2018-11-13,589.500000,592.900024,556.250000,561.750000,553.069763,9176639
2018-11-14,557.200012,558.799988,516.000000,520.099976,512.063354,25499010
2018-11-15,522.000000,528.000000,508.100006,515.099976,507.140564,11390206
2018-11-16,518.400024,525.549988,513.400024,519.750000,511.718811,5732203
2018-11-19,525.000000,533.000000,519.700012,531.549988,523.336426,5239761
2018-11-20,530.000000,532.599976,521.299988,525.450012,517.330688,3084743
2018-11-21,525.500000,536.299988,525.500000,532.849976,524.616394,4029454
2018-11-22,532.500000,532.500000,524.750000,525.950012,517.822937,2263069
2018-11-26,527.000000,528.150024,506.399994,510.750000,502.857880,5189359
2018-11-27,518.900024,519.349976,474.500000,493.850006,486.219025,39588964
2018-11-28,489.000000,502.399994,481.500000,486.000000,478.490295,11393583
2018-11-29,489.000000,491.450012,478.700012,484.399994,476.915009,7391256
2018-11-30,486.950012,493.950012,481.750000,492.600006,484.988342,6544665
2018-12-03,450.000000,461.000000,441.149994,455.399994,448.363129,61492013
2018-12-04,457.750000,464.700012,441.549988,442.899994,436.056274,36233775
2018-12-05,443.000000,445.250000,401.500000,412.950012,406.569092,48891969
2018-12-06,416.000000,431.500000,413.000000,420.149994,413.657806,56087131
2018-12-07,425.000000,426.000000,408.149994,411.250000,404.895325,23905860
2018-12-10,405.000000,409.250000,397.049988,399.000000,392.834625,24690744
2018-12-11,390.600006,424.799988,390.600006,422.299988,415.774567,24688467
2018-12-12,426.700012,433.700012,423.100006,431.450012,424.783203,16244450
2018-12-13,422.000000,429.299988,418.000000,422.100006,415.577667,16853821
2018-12-14,421.950012,426.000000,417.100006,420.649994,414.150116,8144364
2018-12-17,421.799988,425.399994,420.000000,420.950012,414.445465,6151952
2018-12-18,421.000000,434.899994,418.850006,433.450012,426.752289,14402058
2018-12-19,433.450012,434.399994,422.799988,423.799988,417.251404,7882841
2018-12-20,422.000000,431.000000,421.600006,429.049988,422.420288,6156074
2018-12-21,429.500000,433.000000,423.000000,425.299988,418.728210,7315242
2018-12-24,427.049988,434.000000,422.299988,424.350006,417.792908,7052582
2018-12-26,423.450012,423.450012,410.000000,413.649994,407.258240,8406699
2018-12-27,423.000000,423.299988,410.000000,411.149994,404.796875,12839897
2018-12-28,415.000000,428.700012,413.500000,425.200012,418.629791,12805576
2018-12-31,428.100006,432.299988,425.500000,430.500000,423.847870,6368707
2019-01-01,432.500000,438.799988,429.649994,433.549988,426.850739,8487116
2019-01-02,430.500000,441.200012,429.250000,440.049988,433.250305,9656878
2019-01-03,442.049988,443.600006,434.000000,436.100006,429.361359,9479511
2019-01-04,439.100006,439.899994,432.200012,433.799988,427.096893,6228693
2019-01-07,437.100006,438.000000,429.299988,430.799988,424.143250,4118235
2019-01-08,433.799988,449.000000,432.350006,448.049988,441.126709,12368631
2019-01-09,450.500000,453.649994,443.700012,448.750000,441.815887,9034282
2019-01-10,445.100006,448.000000,440.450012,444.600006,437.730011,3672333
2019-01-11,445.049988,449.750000,441.600006,444.399994,437.533081,3778103
2019-01-14,447.000000,452.000000,443.750000,450.850006,443.883423,5784064
2019-01-15,453.250000,454.500000,449.500000,452.450012,445.458740,4291873
2019-01-16,451.399994,457.399994,447.149994,453.799988,446.787872,5879148
2019-01-17,455.000000,455.399994,422.500000,426.549988,419.958893,8343750
2019-01-18,424.049988,424.100006,370.200012,390.750000,384.712067,82906214
2019-01-21,390.100006,406.549988,390.049988,398.299988,392.145416,48936782
2019-01-22,411.000000,423.500000,409.399994,418.950012,412.476349,38255365
2019-01-23,417.700012,434.399994,411.649994,431.000000,424.340149,26921274
2019-01-24,431.000000,438.000000,417.100006,423.000000,416.463745,18446490
2019-01-25,425.399994,429.750000,419.350006,422.399994,415.873047,8720973
2019-01-28,424.000000,424.750000,410.149994,411.750000,405.387604,5809082
2019-01-29,410.500000,424.750000,406.250000,422.399994,415.873047,7472930
2019-01-30,424.000000,426.000000,416.200012,417.950012,411.491821,4351530
2019-01-31,419.000000,431.350006,413.700012,423.450012,416.906799,16672076
2019-02-01,421.200012,428.000000,417.000000,423.250000,416.709930,3950126
2019-02-04,422.299988,423.000000,409.200012,414.799988,408.390472,3679517
2019-02-05,414.799988,418.500000,406.549988,409.899994,403.566193,3523707
2019-02-06,410.000000,419.000000,403.299988,416.600006,410.162689,5638849
2019-02-07,423.000000,445.799988,421.100006,434.899994,428.179901,18187249
2019-02-08,434.000000,435.899994,424.500000,431.049988,424.389374,6133747
2019-02-11,432.250000,433.600006,420.850006,428.549988,421.928040,4945054
2019-02-12,427.200012,444.000000,424.049988,436.600006,429.853638,8559968
2019-02-14,432.000000,444.899994,428.649994,440.899994,434.087158,9040227
2019-02-15,440.750000,440.750000,416.450012,422.899994,416.365326,10206627
