Date,Open,High,Low,Close,Adj Close,Volume
2018-07-13,221.500000,222.899994,199.199997,206.100006,206.100006,24442380
2018-07-16,206.899994,206.899994,193.250000,196.000000,196.000000,13866732
2018-07-17,196.500000,203.000000,190.350006,199.000000,199.000000,13688755
2018-07-18,201.050003,202.250000,184.600006,186.199997,186.199997,10116593
2018-07-19,186.000000,192.350006,177.250000,182.750000,182.750000,22434972
2018-07-20,183.000000,186.149994,180.050003,183.399994,183.399994,9132609
2018-07-23,185.399994,189.000000,178.500000,187.449997,187.449997,10389935
2018-07-24,188.899994,197.600006,186.750000,195.899994,195.899994,10314688
2018-07-25,200.000000,207.199997,197.449997,200.250000,200.250000,17124209
2018-07-26,201.500000,202.300003,194.300003,195.250000,195.250000,7511230
2018-07-27,196.500000,205.000000,196.100006,203.699997,203.699997,12125446
2018-07-30,203.750000,206.399994,200.300003,202.750000,202.750000,5838942
2018-07-31,202.800003,206.649994,200.250000,205.449997,205.449997,9106748
2018-08-01,207.600006,211.000000,200.100006,201.699997,201.699997,9789708
2018-08-02,200.699997,205.899994,196.149994,201.399994,201.399994,10522290
2018-08-03,202.500000,206.850006,201.100006,203.050003,203.050003,5879126
2018-08-06,204.449997,209.350006,204.399994,207.149994,207.149994,5925649
2018-08-07,208.699997,215.649994,205.100006,214.600006,214.600006,11614582
2018-08-08,216.000000,219.000000,214.199997,217.100006,217.100006,7979773
2018-08-09,218.699997,224.899994,214.149994,216.949997,216.949997,10555566
2018-08-10,218.800003,222.000000,202.500000,203.550003,203.550003,15824017
2018-08-13,200.199997,205.199997,196.399994,199.850006,199.850006,8780954
2018-08-14,201.300003,203.149994,196.649994,199.500000,199.500000,6870229
2018-08-16,194.000000,196.600006,189.500000,191.850006,191.850006,8238019
2018-08-17,194.449997,199.850006,194.149994,198.800003,198.800003,7766094
2018-08-20,200.649994,206.800003,197.300003,205.300003,205.300003,10829798
2018-08-21,206.250000,207.850006,202.550003,205.750000,205.750000,7391569
2018-08-23,205.100006,206.800003,198.750000,200.250000,200.250000,5689097
2018-08-24,198.250000,203.149994,196.550003,202.350006,202.350006,7236361
